ID|word|meaning
4613|blot|n.墨水渍,污点,缺点,vi.涂污,(用吸水纸)吸干墨水,遮暗
4614|vine|n.葡萄树
4615|textile|n.纺织品a.纺织的
4616|elaborate|a.精心计划的,复杂的,详尽的,vt.做详细说明
4617|equipment|n.设备,器材,装置,才能
4618|peripheral|a.周界的,末梢的
4619|Englishman|n.英国男子
4620|friendship|n.友谊,友好
4621|atmosphere|n.大气(层),空气,气氛,环境,大气压
4622|hover|vi.(鸟)盘旋,翱翔,(人)逗留在附近徘徊
4623|narcotic|n.麻醉药,致幻毒品,镇静剂。adj.麻醉的,催眠的。
4624|courage|n.勇气,胆量
4625|narrative|adj.叙述性的。n.叙述。
4626|anything|pron.任何东西(事物),无论什么东西(事物)
4627|gangster|n.匪徒,歹徒,暴徒
4628|contrive|v.发明,设计,图谋。
4629|quay|n.码头
4630|hijacker|n.拦路抢劫者
4631|palace|n.宫,宫殿
4632|anticipation|n.预期,预料
4633|vegetation|n.[植]植被,(总称)植物、草木,(植物的)生长、呆板单调的生活。
4634|suddenly|ad.突然地
4635|inactive|adj.无行动的,不活动的,停止的,怠惰的。adj.非活动的
4636|pour|vt./vi.(液体)灌,注,倒,流入,流出
4637|hideous|adj.骇人听闻的
4638|noon|n.中午,正午
4639|hoist|vt.升起,扯起,向上推,n.起重机
4640|pride|n.自豪,自满,引以自豪的东西v.使自豪
4641|companion|n.同伴,共事者,伴侣
4642|offend|vt.冒犯,得罪,伤害…的感情,使厌恶,使不舒服,违犯,违反
4643|bearish|adj.熊市的
4644|shred|n.碎片,破布,少量剩余,最少量。v.撕碎,切碎。
4645|pedlar|n.(挨户兜售的)小贩
4646|zealous|a.热心的,热情的
4647|momentary|a.瞬息间的,片刻的
4648|fear|n.害怕,恐惧,危险vt.畏惧,害怕,担心
4649|infernal|adj.阴间的,恶魔的。
4650|vote|n.投票,表决,选票,选票数v.投票,表决
4651|dean|n.(大学)院长,系主任,教务长
4652|tune|n.曲调,旋律,协调,调动
4653|insert|vt.插入n.插入物,插页
4654|discern|vt.看出,察觉出,辨出,认出
4655|silk|n.丝,绸
4656|equally|adv.相等地,相同地
4657|ephemeral|adj.朝生暮死的,短暂的,短命的。
4658|indefinite|a.不明确的,不定的
4659|dome|n.圆屋顶
4660|conserve|vt.保存,保藏。
4661|tend|v.趋向,往往是,照料,看护
4662|perennial|adj.四季不断的,终年的,长期的,永久的,(植物)多年生的。
4663|mister|n.先生
4664|patience|n.耐心,忍耐
4665|abet|vt.教唆,煽动,帮助,支持。
4666|forsake|vt.遗弃,抛弃,摒绝
4667|spray|vt./n.水花,飞沫,喷射
4668|agitate|v.摇动(液体),使焦虑不安,困扰,鼓动
4669|midst|n.中间,当中
4670|complaint|n.抱怨,诉苦,怨言,控告,疾病
4671|flank|n./vi.胁,侧翼,包抄…的侧翼
4672|elicit|vt.得出,引出,抽出,引起。
4673|minority|n.少数,少数民族,未成年
4674|overjoy|n.使大喜
4675|adoption|n.收养,采纳,采取
4676|fare|n.车费,船费
4677|rate|n.速率,等级,价格,费用v.估价,评级,评价
4678|negligent|adj.粗心大意的
4679|pointed|a.尖锐的,率直的
4680|unitednations|n.联合国
4681|abruptly|adv.突然地
4682|holiday|n.假日,节日,假期,休假
4683|extract|vt.拔出,榨取,摘录,n.抽出物,选录
4684|drawer|n.抽屉
4685|kit|n.(士兵,旅游者)所有装备,成套用具,vt.发给装备
4686|correspondent|n.记者,通讯员,通信者
4687|snake|n.蛇
4688|critical|a.危急的,批评的,苛求的,关键的
4689|portable|a.轻便的,手提(式)的,可移动的
4690|illogical|adj.不合逻辑的,不合理的。
4691|overdose|n.配药量过多。vt.配药过量,使服药过量。
4692|fully|adv.完全,彻底
4693|glove|n.手套
4694|alluvial|adj.冲积的,淤积的。
4695|aspect|n.样子,外表,面貌,(问题等的)方面
4696|combat|n./v.战斗,搏斗
4697|hostel|n.廉价旅馆
4698|shy|a.怕羞的,腼腆的,胆怯的vi.惊退,畏缩
4699|bullish|adj.行情看涨的
4700|trim|a.整洁的,整齐的
4701|somehow|ad.以某种方式,用某种方法,不知怎么地
4702|live|v.活,生活a.有生命的,实况的
4703|off|ad.离开,在远处,脱开prep.从,从…离开
4704|forbid|v.禁止,不许
4705|liar|n.说谎的人
4706|take|v.拿取,吃,记录,取得,花费,捕获,认为
4707|steak|n.肉片,鱼片,牛排
4708|negro|n.黑人a.黑人的
4709|experience|n./vt.经验,经历,体验,阅历
4710|nitrogen|n.氮
4711|justify|vt.证明…是正当的或有理的,为…辩护
4712|flash|n./v.闪光,闪现,简讯,浮华
4713|grim|a.严酷的,讨厌的,严厉的
4714|ice-bound|adj.冰封的
4715|shovel|n.铁锨,铲,vt.铲起
4716|vague|a.不明确的,含糊的,暧昧的
4717|assassinator|n.暗杀者
4718|deliberation|n.慎重,故意
4719|chill|n./a./v.寒冷,扫兴的,(使)感冒
4720|noticeable|a.显而易见的,值得注意的,重要的
4721|numerate|vt.数,计算,读(数)。
4722|inclusive|a.包括的,包含的
4723|forth|ad.向前,向外,往外
4724|reactionary|adj.反动的,极端保守的
4725|dip|n./v.蘸湿,斜坡,短时间游泳
4726|exploitation|n.开发,利用
4727|soothe|v.安慰,使镇定
4728|ancient|a.古代的,古老的,古式的
4729|longevity|n.长寿
4730|salty|adj.咸的
4731|seaman|n.海员,水手,水兵
4732|sabotage|n.(不满的职工或敌特等的)阴谋破坏,怠工,破坏。vi.从事破坏活动。vt.对...采取破坏行动,妨害,破坏
4733|dole|n.施舍品,悲哀,失业救济金。vt.发放救济
4734|fluent|a.说话流利的,(演说等)流畅的
4735|zero|n.零,零度num.零
4736|seashore|n.海滨
4737|bump|v./n.撞击,颠簸地行驶,凹凸不平,ad.猛烈地
4738|commissioner|n.委员,专员。
4739|electronic|a.电子的
4740|thief|n.贼,小偷
4741|reside|vi.居住,驻扎,属于
4742|visa|n.(护照等的)签证,维萨信用卡vt.签证
4743|seismic|adj.[地]地震的。
4744|aspirin|n.阿斯匹林
4745|agonize|v.使痛苦
4746|untold|adj.未说过的,未透露的,数不清的。
4747|hereafter|adv.此后
4748|sandy|n.沙的,含沙的
4749|kneel|v.跪,下跪
4750|largely|ad.主要地,基本上,大量地,大规模地
4751|crowd|n.人群,一群,一伙v.聚集,群集,挤满,拥挤
4752|grey|a.灰色的n.灰色
4753|juvenile|a.青少年的,幼稚的n.青少年
4754|sunshine|n.日光,日照,晴天,
4755|phrase|n.短语,词语,习语
4756|orchestra|n.管弦乐队
4757|ladder|n.梯子,阶梯
4758|phonetic|adj.语音的,语音学的,表示语音的。
4759|paradox|n.似非而是的论点,自相矛盾的话。
4760|future|n.将来,未来,前途,前景a.将来的,未来的
4761|bough|n.树枝
4762|scatter|v.打散,撒,散布
4763|shimmer|n.微光。
4764|corner|n.角落,拐角
4765|plankton|n.浮游生物。
4766|entire|a.完全的,全部的,完整的
4767|weight|n.重量,负荷,重担,重要性,分量,砝码,秤砣
4768|substantial|a.可观的,大量的,牢固的,结实的,实质的,真实的
4769|shabby|a.破旧的,衣衫褴褛的,卑鄙的,不公平的
4770|sparrow|n.麻雀
4771|ashamed|a.羞愧的,害臊的
4772|outset|n.开端,开始
4773|pastime|n.消遣,娱乐
4774|irregularity|n.不规则,不整齐
4775|license|n.许可证,执照v.准许,认可
4776|streak|n.纹理,条纹vt.裸奔,飞驰
4777|mode|n.方法,样式
4778|cock|n.公鸡,雄鸡,龙头,开关
4779|fry|v.油煎,油炒
4780|vulnerable|a.易受伤的,脆弱的,易受攻击的,难防御的
4781|definitely|ad.一定地,明确地
4782|genial|adj.亲切的
4783|ferryboat|n.渡船
4784|wreath|n.花环,花圈
4785|have|v.有,具有,体会,经受,从事,使,吃,喝
4786|possible|a.可能的,做得到的,合理的,可允许的
4787|decay|vi./n.腐烂,衰微
4788|caterpillar|n.毛虫。
4789|result|n.结果,成绩v.结果,致使,导致,由…而造成
4790|revert|v.回复到,重议
4791|shine|v.照耀,发光,擦亮n.光泽,光
4792|industrialized|adj.工业化的
4793|panel|n./vt.镶板,控制板,座谈小组,镶饰
4794|booming|adj.兴旺的,繁荣的
4795|region|n.地区,地带,行政区,(科学等)领域
4796|fog|n.雾气,雾v.以雾笼罩,被雾笼罩
4797|Asia|n.亚洲
4798|privileged|adj.有特权的,幸运的,保密的,秘密的
4799|exclusion|n.排除
4800|back|a.后面的ad.向后v.倒退,支持n.背,后面
4801|reservoir|n.水库,蓄水池
4802|oxide|n.氧化物
4803|tally|v.吻合,符合
4804|grab|v./n.攫取,抓取,掠夺
4805|integration|n.结合,整体
4806|choke|v.闷塞,压抑,闷死
4807|remittance|n.汇款(海外),汇款额
4808|too|ad.也,还,太,过于,很,非常
4809|vary|vt.改变,变化,使多样化
4810|halfway|adv.半途
4811|surcharge|n.额外费用,过高的要价
4812|Portugal|n.葡萄牙
4813|Latin|a.拉丁的,拉丁文的n.拉丁语
4814|remove|v.移动,脱掉,调动,免职
4815|sell|v.卖,出售
4816|magistrate|n.地方法官
4817|sophisticated|adj.[人
4818|deathly|adj.致死的
4819|photographer|n.摄影师
4820|garlic|n.蒜,大蒜粉
4821|actress|n.女演员
4822|heavily|ad.重重地,大量地
4823|spacious|a.广阔的,宽敞的
4824|sheriff|n.郡长,警察局长
4825|equity|n.公平,公正,公平的事物,资产净值,[律]平衡法。
4826|blank|a.(纸)没有写字的,(表格)空白的,失色的,n.空白,空虚,空弹
4827|perseverance|n.坚持
4828|rod|n.杆,棒
4829|recruitment|n.招募
4830|emphasis|n.强调,重点
4831|undermentioned|adj.下述的
4832|cruel|a.残忍的,残酷的
4833|condense|v.冷凝,凝结,精简,浓缩
4834|roman|n.古罗马人a.罗马的
4835|damn|int.该死vt.遣责,使失败a.十足的ad.极
4836|clatter|n.得得声,卡嗒声
4837|Jupiter|n.丘庇特,木星
4838|imitate|vt.模仿,仿效,仿制,仿造
4839|colonist|n.移民,殖民地居民
4840|bound|vt./n.跳跃前进,跳跃,a.[bind的过去分词
4841|canal|n.运河,河渠,动植物体内的管道
4842|dictation|n.听写,口述,命令
4843|federation|n.联邦,同盟,联盟
4844|specialist|n.专家
4845|familiarity|n.熟悉,相似
4846|worker|n.工人,工作者,工作人员
4847|hard-working|adj.勤劳的
4848|blood|n.血液,血,血统,血亲,血气
4849|overlook|vt.俯视,忽略,宽恕
4850|case|n.箱,盒,容器,情况,事实,病例,案件
4851|rush|v.(使)冲,奔n.冲,急速行进a.(交通)繁忙的
4852|partnership|n.伙伴关系,合伙
4853|savage|a.未开化的,凶猛的
4854|turkey|n.火鸡(肉)
4855|belly|n.腹部,腹腔
4856|rehabilitate|v.使(身体)康复,使复职,使恢复名誉,使复原。
4857|referee|n.(足球等)裁判员
4858|elliptical|a.椭圆的,省略的
4859|blonde|adj.色白的,碧眼的。n.金发碧眼的女人
4860|coed|n.男女合校大学中的女生。adj.男女同学的,男女兼收的,对男女都开放的
4861|opinion|n.意见,鉴定
4862|watchful|a.注意的,警惕的
4863|timid|a.胆怯的,怯懦的
4864|boat|n.小船,艇
4865|puzzle|n.难题,谜,v.迷惑
4866|circumference|n.圆周,圆周长度
4867|bold|a.大胆的,无耻的,醒目的
4868|partisan|n.游击队。
4869|symmetry|n.对称(性),匀称,整齐
4870|pitch|n.球场,声音的高低度,程度,沥青vt./vi.投掷,搭帐,扎营,坠落
4871|city|n．城市,都市,市
4872|sustenance|n.食物,生计,(受)支持。
4873|nourishment|n.食物
4874|pendulum|n.钟摆,摇锤。
4875|bidding|n.投标
4876|ice-cream|n.冰淇淋
4877|exacerbate|vt.恶化,增剧,激怒,使加剧,使烦恼。
4878|furnish|vt.用家具装备房子,供应
4879|supervise|vt./vi.监督,管理,指导
4880|ghastly|adj.苍白的,死人般的,可怕的,惊人的。adv.可怖地,惨白地。
4881|icy|a.冰冷的,冷冰冰的
4882|forge|n.锻工车间,铁匠店,vt.锻造,经锻炼而形成,伪造
4883|arc|n.弧,弓形物,弧光
4884|pleased|adj.高兴的,乐意的
4885|diversity|n.多样化
4886|popular|a.流行的,通俗的,大众的,广受欢迎的
4887|above|a.上述的ad.在上面prep.在…之上,高于
4888|guitar|n.吉他vi.弹吉他
4889|panic|n.惊慌,恐慌,vi.受惊,惊慌
4890|arena|n.竞技场,比赛场所
4891|certainly|ad.一定,必定,无疑,当然,行
4892|confident|a.确信的,有把握的
4893|apprentice|n./vt.学徒,使当学徒
4894|metaphor|n.[修辞]隐喻,暗喻,比喻说话。
4895|gutter|n.沟,边沟,檐槽
4896|probably|ad.或许,大概
4897|cage|n.鸟笼
4898|magnetic|a.磁的,有磁性的,有吸引力的
4899|classic|a.第一流的,最优秀的,传统的,n.文豪,古罗马、希腊作家,古典作品
4900|tradition|n.传统,惯例,传说
4901|guy|n.家伙,人
4902|founder|n.创办人,奠基人
4903|index|n.索引v.附以索引
4904|censor|n./vt.审查,审查员,删改
4905|scaly|adj.鱼鳞状的
4906|slumber|n.睡眠,沉睡状态
4907|manufacturer|n.制造商
4908|seventeen|num.十七,十七个
4909|incidence|n.落下的方式,影响范围,[物理]入射。
4910|buoyant|adj.有浮力的,轻快的。
4911|overall|a.包括一切的,全部的,n.罩衫,工装裤
4912|foreman|n.领班
4913|tissue|n.生理组织,薄纸,棉纸,织物,一套,一连串
4914|hunter|n.猎人,搜索者
4915|elite|n.<法>[集合名词]精华,精锐,中坚分子。
4916|intensify|vt.加强。vi.强化
4917|palpitate|v.跳动。
4918|giver|v.给予,付出n.让步
4919|ravage|vt./vi./n.毁坏,蹂躏,抢劫,掠夺
4920|striking|a.引人注目的,显著的
4921|flimsy|adj.易坏的,脆弱的,浅薄的,没有价值的,不足信的,(人)浮夸的。n.薄纸,描图用薄纸,薄纸稿纸。
4922|usage|n.使用,用法,习惯,习俗,惯用法
4923|except|prep.除…之外v.除外,反对
4924|software|n.软件
4925|postpone|vt.推迟,延缓
4926|centennial|n.百年纪念。adj.一百年的。
4927|archaeology|n.考古学
4928|concept|n.概念,观念,设想
4929|full|a.(of)满的,充满的a./ad.完全,充分
4930|reform|v.改革,改造,改良n.改革,改造,改良
4931|deliver|vt.投递,解救,发表,接生
4932|worthwhile|a.值得(花时间、精力)的,合算的
4933|golf|n.高尔夫球
4934|currently|ad.普遍地,当前
4935|festival|n./a.节日(的),表演会期(的)
4936|regularly|ad.有规律地
4937|toy|n.玩具vi.(with)漫不经心地考虑,摆弄
4938|limb|n.肢,臂,翼,大树枝
4939|clip|n.回形针,夹子,剪,修剪,猛打,vt.剪短,猛击,痛打
4940|millionaire|n.百万富翁
4941|harden|v.(使)变硬
4942|residence|n.居住,住处,住宅
4943|amusement|n.娱乐,消遣,乐趣
4944|lace|n.鞋带,花边
4945|presumably|ad.假定地,也许
4946|niece|n.侄女,甥女
4947|groundless|adj.无根据的
4948|nominee|n.被提名的人,被任命者。
4949|subdue|vt.使屈服、征服,克制,使柔和,使安静
4950|beggar|n.乞丐,穷人
4951|monster|n.畸形的动植物,怪物,恶人
4952|supper|n.晚餐
4953|root|n.根,根部,根本,根源v.(使)生根,(使)扎根
4954|silt|n.淤泥,残渣,煤粉,泥沙。v.(使)淤塞,充塞。
4955|absolute|a.绝对的,完全的,确实的,肯定的
4956|monk|n.和尚,僧侣,修道士
4957|debris|n.碎片,残骸。
4958|smuggler|n.走私者
4959|monstrous|a.可怕的,极大的
4960|fight|v./n.打(仗),搏斗,斗争,战斗
4961|evaporation|n.蒸发,升华
4962|underlying|a.含蓄的,潜在的,在下面的
4963|price-list|n.价格表
4964|corruption|n.腐败,腐化
4965|flood|n.洪水,水灾v.淹没,发大水,泛滥
4966|contracted|adj.合同所规定的
4967|intercontinental|adj.大陆间的,洲际的。
4968|limit|n.界限,限度,范围v.(to)限制,限定
4969|expedient|a.有用的,有利的,n.紧急的办法,权宜之计
4970|improvise|v.临时准备。
4971|Britain|n.不列颠,英国
4972|his|pron.他的(所有物)
4973|obedient|a.服从的,顺从的
4974|whereas|conj.鉴于,反之
4975|visitor|n.访问者,客人,来宾,参观者
4976|analytical|adj.分析的,解析的
4977|capitalist|adj.资本主义的
4978|socket|n.窝,穴,孔,插座,牙糟。v.给...配插座。
4979|pack|v.捆扎,打包,塞满,挤满n.包裹,背包,一群/副
4980|sense|n.感官,感觉,判断力,意义v.觉得,意识到
4981|rewarding|adj.有收获的
4982|dearth|n.缺乏。
4983|conceit|n.自负,自高自大
4984|national|a.民族的,国家的,国立的
4985|marketable|adj.有销路的
4986|learner|n.学习者,学生
4987|favorably|adv.有利地,顺利地
4988|pane|n.窗格玻璃
4989|addict|vt.使沉溺,使上瘾。n.入迷的人,有瘾的人。
4990|No.|n.(缩)号,号码
4991|origin|n.起源,由来,出身,来历
4992|graze|v.(牲畜)吃草,放牧,擦过,n.擦,擦伤
4993|following|a.下列的,下述的,其次的,接着的
4994|refuge|n.避难处,藏身处
4995|hasty|a.急速的,匆促的
4996|painter|n.漆工,画家
4997|conviction|n.深信,确信,定罪,判罪,
4998|glorify|vt.赞美(上帝),颂扬
4999|imitation|n.模仿,仿效,仿制,仿造品
5000|parent|n.父母,母亲,(pl.)双亲,父母
5001|rim|n.边,边缘,轮辋
5002|transfuse|vt.注入,灌输,[医]输血。
5003|mount|vt.登上,发起,组织,安放,安装,vi.增长,加剧,n.[M-
5004|bewilder|vt.迷惑,为难
5005|senator|n.参议员
5006|yacht|n.小帆船,快艇,帆船
5007|thick|a.厚的,粗的,稠的,浓的ad.厚,浓,密
5008|stevedore|n.码头工人
5009|nowadays|ad.现今,现在
5010|rock-bottom|n.adj.(价格)最低(的),底层的
5011|well|ad.好,令人满意地,很int.哎呀,好啦,嗯
5012|notch|n.槽口,凹口。vt.刻凹痕,用刻痕计算,开槽,切口,得分。n.<美语>山间小路,刻痕,峡谷
5013|cruelty|n.残酷,残酷行为
5014|disposed|adj.有倾向的
5015|provisional|a.临时的,暂时性的
5016|abreast|adv.并肩,并列
5017|soup|n.汤
5018|ingredient|n.成分,因素。
5019|worship|n.礼拜,礼拜仪式,崇拜v.崇拜,敬仰,做礼拜
5020|proforma|adj.形式的,预计的
5021|instruct|v.教,教授,命令,指示
5022|crown|n.王冠,王权,顶部vt.为…加冕,褒奖,顶上有,圆满完成
5023|permanently|ad.永久地,持久地
5024|wax|n.蜡,蜂蜡v.打蜡
5025|conversation|n.会话,谈话
5026|ejection|n.喷射
