ID|word|meaning
3905 | pressure | n. 压力；压迫，[物] 压强 v. 迫使；密封；使……增压
3906 | palpable | adj. 明显的；可感知的；易觉察的
3907 | excerpt | n. 摘录，引用 v. 引用，摘录
3908 | aerial | adj. 空中的，航空的；空气的；空想的 n. [电讯] 天线
3909 | embarrass | v. 使局促不安；使困窘；阻碍
3910 | kinsfolk | n. 亲属；家属
3911 | regimen | n. [医] 养生法；生活规则；政体；支配
3912 | Calvinism | n. 加尔文主义；加尔文教派
3913 | ampere | n. 安培（计算电流强度的标准单位）
3914 | coil | v. 盘绕，把…卷成圈 n. 线圈；卷
3915 | hesitation | n. 犹豫
3916 | berth | n. 卧铺；停泊处，锚位；差事 v. 使……停泊；为……提供铺位
3917 | evict | v. 驱逐；逐出
3918 | punitive | adj. 惩罚性的；刑罚的
3919 | ebb | n. 衰退；退潮；衰落 v. 衰退；减少；衰落；潮退
3920 | revelation | n. 启示；揭露；出乎意料的事；被揭露的真相
3921 | triumph | n. 胜利，凯旋；欢欣 v. 获得胜利，成功
3922 | oblivious | adj. 遗忘的；健忘的；不注意的；不知道的
3923 | principal | adj. 主要的；资本的 n. 首长；校长；资本；当事人
3924 | spider | n. 蜘蛛；设圈套者；三脚架
3925 | tremor | n. [医] 震颤；颤动
3926 | frantic | adj. 狂乱的，疯狂的
3927 | conduit | n. [电] 导管；沟渠；导水管
3928 | pyre | n. 火葬用的柴堆
3929 | duplicity | n. 口是心非；表里不一；不诚实
3930 | conflagration | n. 大火；快速燃烧；突发；冲突
3931 | supplicant | n. 恳求者，乞求者
3932 | tutorship | n. 辅导；教师职位
3933 | capitulate | v. 认输，屈服；屈从，停止反抗；有条件投降；让步
3934 | despotic | adj. 暴虐的，暴君的；专横的
3935 | withstand | v. 抵挡；禁得起；反抗
3936 | stringent | adj. 严格的；严厉的；紧缩的；短缺的
3937 | jubilation | n. 喜欢；庆祝；欢呼
3938 | ratio | n. 比率，比例
3939 | persuade | v. 说服，劝说；使某人相信；劝某人做（不做）某事 adj. 空闲的，有闲的
3940 | upbraid | v. 责骂；训斥
3941 | appendage | n. 附加物；下属；[动][解剖] 附器（如植物的枝叶和动物的腿尾）
3942 | averse | adj. 反对的；不愿意的
3943 | senator | n. 参议员；（古罗马的）元老院议员；评议员，理事
3944 | ingratiate | v. 使迎合；使讨好；使逢迎
3945 | exuberant | adj. 繁茂的；生气勃勃的，充溢的
3946 | perjure | v. 作伪证；使发伪誓；使破坏誓言
3947 | nude | adj. 裸的，裸体的；无装饰的；与生俱有的 n. 裸体；裸体画
3948 | peak | n. 山峰；最高点；顶点；帽舌 v. 使达到最高点；使竖起 adj. 最高的；最大值的
3949 | reprieve | v. 缓期执行；暂时解救 n. 暂缓；缓刑
3950 | ignominious | adj. 可耻的；下流的
3951 | midway | n. 中途；娱乐场 adj. 中途的 adv. 中途
3952 | affluence | n. 富裕；丰富；流入；汇聚
3953 | emaciated | adj. 瘦弱的；憔悴的 v. 憔悴；消瘦下去（emaciate的过去分词）
3954 | aqueduct | n. [水利] 渡槽；导水管；沟渠
3955 | collage | n. 抽象拚贴画（用报纸、布、压平的花等碎片拼合而成的） vt. 把…创作成拼贴画，拼贴
3956 | unveil | v. 使公之于众，揭开；揭幕
3957 | disastrous | adj. 灾难性的；损失惨重的；悲伤的
3958 | vestige | n. 遗迹；残余；退化的器官
3959 | tabulate | adj. 平板状的；有平面的 v. 使成平面；把…制成表格
3960 | needlework | n. 刺绣，缝纫；女红的作品
3961 | fraternal | adj. 兄弟般的；友好的
3962 | commemorate | v. 庆祝，纪念；成为…的纪念
3963 | repine | v. 抱怨；不满
3964 | unanimous | adj. 全体一致的；意见一致的；无异议的
3965 | alienate | v. 使疏远，离间；让与
3966 | unscrupulous | adj. 肆无忌惮的；寡廉鲜耻的；不讲道德的
3967 | volume | n. 量；体积；卷；音量；大量；册 adj. 大量的 vi. 成团卷起 vt. 把…收集成卷
3968 | debase | v. 降低；使…贬值；掺杂 n. (Debase)人名；(意)德巴塞
3969 | precede | v. 领先，在…之前；优于，高于
3970 | disagreeable | adj. 不愉快的；厌恶的；不为人喜的；难相处的；脾气坏的
3971 | heinous | adj. 可憎的；极凶恶的
3972 | distressed | adj. 痛苦的；忧虑的；贫困的；受损的 v. 使痛苦；使紧张；使困苦（distress的过去分词）
3973 | expression | n. 表现，表示，表达；表情，脸色，态度，腔调，声调；式，符号；词句，语句，措辞，说法
3974 | successor | n. 继承者；后续的事物
3975 | counselor | n. 顾问；法律顾问；参事（等于counsellor）
3976 | supplicate | v. 恳求，哀求；恳请
3977 | ossify | v. 骨化；硬化；僵化
3978 | ablution | n. 洗礼；洗澡（常用复数）；斋戒沐浴
3979 | balance | n. 平衡；余额；匀称 v. 使平衡；结算；使相称
3980 | propagate | v. 传播；传送；繁殖；宣传
3981 | approximately | adv. 大约，近似地；近于
3982 | sufficiency | n. 足量，充足；自满
3983 | collide | v. 碰撞；抵触，冲突
3984 | squalid | adj. 肮脏的；污秽的；卑劣的
3985 | distillation | n. 精馏，蒸馏，净化；蒸馏法；精华，蒸馏物
3986 | superb | adj. 极好的；华丽的；宏伟的 n. (Superb)人名；(罗)苏佩尔布
3987 | contemptible | adj. 可鄙的；卑劣的；可轻视的
3988 | breakdown | n. 故障；崩溃；分解；分类；衰弱；跺脚曳步舞
3989 | accountant | n. 会计师；会计人员
3990 | colloquial | adj. 白话的；通俗的；口语体的
3991 | impale | v. 刺穿；钉住；使绝望
3992 | reclusive | adj. 隐居的；隐遁的
3993 | jingoism | n. 侵略主义；沙文主义；武力外交政策
3994 | ratify | v. 批准；认可
3995 | collier | n. 矿工；运煤船
3996 | brooch | n. （女用的）胸针，领针
3997 | bemoan | v. 惋惜；为…恸哭
3998 | arguable | adj. 可论证的；可议的；可疑的
3999 | nitrogen | n. [化学] 氮
4000 | legislative | adj. 立法的；有立法权的 n. 立法权；立法机构
4001 | workmanlike | adj. 技术熟练的；精工细作的
4002 | multiplication | n. [数] 乘法；增加
4003 | natal | adj. 出生的；诞生的；分娩的；出生地的 n. (Natal)人名；(英、法、西、葡)纳塔尔
4004 | redirect | v. 使改方向；重新寄送 adj. 再直接的 n. 再直接询问
4005 | Catholicism | n. 天主教；天主教义
4006 | defendant | adj. 辩护的；为自己辩护的 n. 被告
4007 | abnegate | v. 放弃；舍弃；禁忌
4008 | treacherous | adj. 奸诈的，叛逆的，背叛的；危险的；不牢靠的
4009 | parallel | n. 平行线；对比 v. 使…与…平行 adj. 平行的；类似的，相同的
4010 | diameter | n. 直径
4011 | uniform | adj. 统一的；一致的；相同的；均衡的；始终如一的 n. 制服 v. 使穿制服；使成一样
4012 | abdomen | n. 腹部；下腹；腹腔
4013 | stimulate | v. 刺激；鼓舞，激励
4014 | nadir | n. 最低点，最底点；[天] 天底
4015 | indefinitely | adv. 不确定地，无限期地；模糊地，不明确地
4016 | replicate | v. 复制；折叠 adj. 复制的；折叠的 n. 复制品；八音阶间隔的反覆音
4017 | discriminate | v. 歧视；区别；辨别
4018 | foretell | v. 预言；预示；预告
4019 | irate | adj. 生气的；发怒的
4020 | curmudgeon | n. 脾气坏的人，乖戾的人；吝啬鬼；存心不良的人
4021 | endue | v. 授予，赋予；穿上
4022 | numerical | adj. 数值的；数字的；用数字表示的（等于numeric）
4023 | extol | v. 颂扬；赞美；赞颂
4024 | olfactory | adj. 嗅觉的；味道的 n. 嗅觉器官
4025 | electrolyte | n. 电解液，电解质；电解
4026 | fabulous | adj. 难以置信的；传说的，寓言中的；极好的
4027 | choir | n. 唱诗班；合唱队；舞蹈队 v. 合唱
4028 | ruinous | adj. 破坏性的，毁灭性的；零落的
4029 | aborigine | n. 土著；土著居民
4030 | hundredth | adj. 第一百的；一百分之一的 n. 第一百，第一百个；百分之一
4031 | intriguing | adj. 有趣的；迷人的 v. 引起…的兴趣；策划阴谋；私通（intrigue的ing形式）
4032 | acerbity | n. 酸，涩；刻薄
4033 | sympathetic | adj. 同情的；交感神经的；共鸣的；赞同的；和谐的；合意的 n. 交感神经；容易感受的人
4034 | swerve | v. 转弯；突然转向；背离 n. 转向；偏离的程度
4035 | whim | n. 奇想；一时的兴致；怪念头；幻想
4036 | determinate | adj. 确定的；决定的 vt. 确定；弄清楚
4037 | coagulate | v. 使…凝结
4038 | capillary | n. 毛细管 adj. 毛细管的；毛状的
4039 | biped | adj. 有两足的 n. 两足动物
4040 | supplant | v. 代替；排挤掉
4041 | tenacious | adj. 顽强的；坚韧的；固执的；紧握的；黏着力强的
4042 | laser | n. 激光
4043 | effervescent | adj. 冒泡的，沸腾的；兴奋的
4044 | assuage | v. 平息；缓和；减轻
4045 | occupant | n. 居住者；占有者
4046 | gene | n. [遗] 基因，遗传因子
4047 | frigid | adj. 寒冷的，严寒的；冷淡的
4048 | recreant | n. 懦夫；叛徒 adj. 胆小的；怯懦的；不忠的
4049 | pompous | adj. 自大的；浮夸的；华而不实的；爱炫耀的
4050 | theorem | n. [数] 定理；原理
4051 | antiquary | n. 古文物研究者；古董商人；收集古文物者
4052 | clothier | n. 衣庄；呢绒商
4053 | dormancy | n. [生物] 休眠，冬眠；[生物] 蛰伏
4054 | exoskeleton | n. [昆] 外骨骼
4055 | geometry | n. 几何学
4056 | impetus | n. 动力；促进；冲力
4057 | bronchus | n. 支气管
4058 | glamorize | v. 美化；使有魅力
4059 | proliferate | v. 增殖；扩散；激增
4060 | absolve | v. 免除；赦免；宣告…无罪
4061 | bethink | v. 想起，忆起；使……思考；使……考虑
4062 | amplitude | n. 振幅；丰富，充足；广阔
4063 | antiquate | v. 废弃；使…过时；使…具有古旧形式或风格 adj. 过时的；旧式的
4064 | series | n. 系列，连续；[电] 串联；级数；丛书
4065 | condenser | n. 冷凝器；[电] 电容器；[光] 聚光器
4066 | desultory | adj. 断断续续的；散漫的；不连贯的，无条理的
4067 | interval | n. 间隔；间距；幕间休息
4068 | pernicious | adj. 有害的；恶性的；致命的；险恶的
4069 | caste | n. （印度社会中的）种姓；（具有严格等级差别的）社会地位；（排他的）社会团体
4070 | principle | n. 原理，原则；主义，道义；本质，本义；根源，源泉
4071 | inspiring | adj. 鼓舞人心的；灌输的；启发灵感的 v. 鼓舞；激发；使感悟（inspire的ing形式）
4072 | adjustment | n. 调整，调节；调节器
4073 | animadvert | v. 批判；非难；责备
4074 | withdraw | v. 撤退；收回；撤消；拉开
4075 | extortion | n. 勒索；敲诈；强夺；被勒索的财物
4076 | amorphous | adj. 无定形的；无组织的；[物] 非晶形的
4077 | semiannual | adj. 一年两次的；半年一次的
4078 | realism | n. 现实主义；实在论；现实主义的态度和行为
4079 | vagabond | adj. 流浪的；流浪者的；浪荡的；漂泊的 n. 流浪者；浪子；流氓；懒汉 v. 到处流浪
4080 | immune | adj. 免疫的；免于……的，免除的 n. 免疫者；免除者
4081 | subsequent | adj. 后来的，随后的
4082 | indiscreet | adj. 轻率的；不慎重的
4083 | homage | n. 敬意；尊敬；效忠
4084 | outcome | n. 结果，结局；成果
4085 | valorous | adj. 勇敢的；勇武的
4086 | irritable | adj. 过敏的；急躁的；易怒的
4087 | apposition | n. 并置，同格；同位语
4088 | beguile | v. 欺骗；使着迷；轻松地消磨
4089 | amorous | adj. 多情的；恋爱的；热情的；色情的
4090 | overrun | n. 泛滥成灾；超出限度 v. 泛滥；超过；蹂躏
4091 | amok | adv. 狂乱地；杀人狂地 adj. 杀人狂的；狂乱的
4092 | commingle | v. 使混合；掺和
4093 | dismiss | v. 解散；解雇；开除；让离开；不予理会、不予考虑
4094 | cacophony | n. 刺耳的音调；不和谐音
4095 | atom | n. 原子
4096 | prowess | n. 英勇；超凡技术；勇猛
4097 | selective | adj. 选择性的
4098 | recreate | v. 娱乐；消遣
4099 | wearisome | adj. 使疲倦的；使厌倦的；乏味的
4100 | abrade | v. 擦伤；磨损
4101 | lethargy | n. 昏睡；死气沉沉；嗜眠（症）
4102 | politic | adj. 精明的；有策略的；狡猾的；审慎的；政治的 vi. 拉选票
4103 | armada | n. （西班牙的）无敌舰队
4104 | incessant | adj. 不断的；不停的；连续的
4105 | humiliate | v. 羞辱；使…丢脸；耻辱
4106 | niggardly | adj. 小气的；很少量的 adv. 小气地；很少量地
4107 | conciliatory | adj. 安抚的；调和的；调停的
4108 | ration | v. 配给；定量供应 n. 定量；口粮；配给量
4109 | velvety | adj. 天鹅绒般柔软的；醇和的，可口的
4110 | preposterous | adj. 荒谬的；可笑的
4111 | pious | adj. 虔诚的；敬神的；可嘉的；尽责的
4112 | flag | v. 标记；衰退；枯萎 n. 标志；旗子
4113 | liquid | adj. 液体的；清澈的；明亮的；易变的 n. 液体，流体；流音
4114 | permanent | adj. 永久的，永恒的；不变的 n. 烫发（等于permanent wave）
4115 | plethora | n. 过多；过剩；[医] 多血症
4116 | bibliomania | n. 藏书癖；（尤指珍本书）收藏狂
4117 | vociferous | adj. 大声叫的；喊叫的，喧嚷的
4118 | adjunct | n. 附属物；助手；修饰语 adj. 附属的
4119 | transpire | v. 发生；蒸发；泄露
4120 | hemorrhage | n. [病理] 出血（等于haemorrhage）；番茄汁 v. [病理] 出血
4121 | gravity | n. 重力，地心引力；严重性；庄严
4122 | utilitarian | adj. 功利的；功利主义的；实利的 n. 功利主义者
4123 | acquiescence | n. 默许；默从
4124 | frivolous | adj. 无聊的；轻佻的；琐碎的
4125 | polytechnic | adj. 各种工艺的；综合技术的 n. 工艺学校；理工专科学校
4126 | demise | n. 死亡，终止；转让；传位 vt. 遗赠；禅让
4127 | pantomime | n. 哑剧；舞剧；手势 v. 打手势；演哑剧
4128 | shroud | n. 寿衣；覆盖物；船的横桅索；[电] 护罩 v. 覆盖；包以尸衣
4129 | eccentric | adj. 古怪的，反常的 n. 古怪的人
4130 | laud | v. 赞美；称赞 n. 赞美；称赞；颂歌
4131 | betimes | adv. 及时，准时；早
4132 | suspect | n. 嫌疑犯 adj. 可疑的；不可信的 v. 怀疑；猜想
4133 | bilingual | adj. 双语的 n. 通两种语言的人
4134 | recluse | n. 隐士；隐居者 adj. 隐居的
