ID|word|meaning
5802 | shine | v. 发出光；反射光，闪耀；出类拔萃，表现突出；露出；照耀；显露；出众 n. 光亮，光泽；好天气；擦亮；晴天；擦皮鞋；鬼把戏或诡计
5803 | tin | n. 锡；罐头，罐；马口铁 adj. 锡制的 v. 涂锡于；给…包马口铁
5804 | obstruct | v. 妨碍；阻塞；遮断
5805 | chancellor | n. 总理（德、奥等的）；（英）大臣；校长（美国某些大学的）；（英）大法官；（美）首席法官
5806 | slim | adj. 苗条的；修长的；微小的；差的 v. 使…体重减轻；使…苗条 n. (Slim)人名；(阿拉伯)萨利姆；(英、西)斯利姆
5807 | vacant | adj. 空虚的；空的；空缺的；空闲的；茫然的 n. (Vacant)人名；(法)瓦康
5808 | damp | v. 使潮湿；使阻尼；使沮丧，抑制 n. 潮湿，湿气 adj. 潮湿的
5809 | burden | n. 负担；责任；船的载货量 v. 使负担；烦扰；装货于
5810 | undergo | v. 经历，经受；忍受
5811 | soluble | adj. [化学] 可溶的，可溶解的；可解决的
5812 | experimental | adj. 实验的；根据实验的；试验性的
5813 | imaginative | adj. 富于想象的；有创造力的
5814 | ambitious | adj. 野心勃勃的；有雄心的；热望的；炫耀的
5815 | fence | n. 栅栏；围墙；剑术 v. 防护；用篱笆围住；练习剑术
5816 | obedient | adj. 顺从的，服从的；孝顺的
5817 | overwhelming | adj. 压倒性的；势不可挡的 v. 压倒；淹没（overwhelm的ing形式）；制服
5818 | ascend | v. 上升；登高；追溯
5819 | hesitate | v. 踌躇，犹豫；不愿
5820 | diary | n. 日志，日记；日记簿
5821 | hospitality | n. 好客；殷勤
5822 | dew | n. 珠，滴；露水；清新 vt. （露水等）弄湿 vi. 结露水
5823 | escalate | v. 逐步增强；逐步升高
5824 | king | n. 国王；最有势力者；王棋 vi. 统治；做国王 vt. 立…为王 adj. 主要的，最重要的，最大的
5825 | refine | v. 精炼，提纯；改善；使…文雅
5826 | rectangle | n. 矩形；长方形
5827 | downtown | adv. 往闹市区；在市区 adj. 市中心的 n. 市中心区；三分线以外
5828 | expire | v. 期满；终止；死亡；呼气
5829 | spray | n. 喷雾；喷雾器；水沫 v. 喷射
5830 | brim | n. 边；边缘 v. 满溢；溢出
5831 | reconcile | v. 使一致；使和解；调停，调解；使顺从
5832 | dictionary | n. 字典；词典
5833 | slit | v. 撕裂；使有狭缝 n. 裂缝；投币口
5834 | thermometer | n. 温度计；体温计
5835 | princess | n. 公主；王妃；女巨头
5836 | spirit | n. 精神；心灵；情绪；志气；烈酒 v. 鼓励；鼓舞；诱拐
5837 | charity | n. 慈善；施舍；慈善团体；宽容；施舍物
5838 | tea | n. 茶叶；茶树；茶点 vt. 给…沏茶 vi. 喝茶；进茶点
5839 | spectacle | n. 景象；场面；奇观；壮观；公开展示；表相，假相 n（复）眼镜
5840 | cannon | n. 大炮；加农炮；榴弹炮；机关炮 v. 炮轰；开炮
5841 | fragrant | adj. 芳香的；愉快的
5842 | gear | n. 齿轮；装置，工具；传动装置 v. 适合；搭上齿轮；开始工作 adj. 好极了
5843 | layoff | n. 活动停止期间；临时解雇；操作停止；失业期
5844 | shirt | n. 衬衫；汗衫，内衣
5845 | lace | n. 花边；鞋带；饰带；少量烈酒 v. 饰以花边；结带子
5846 | breathe | v. 呼吸；低语；松口气；（风）轻拂
5847 | symbol | n. 象征；符号；标志
5848 | eyebrow | n. 眉毛 v. 为…描眉；用皱眉蹙额迫使
5849 | obedience | n. 顺从；服从；遵守
5850 | await | v. 等候，等待；期待
5851 | kilo | n. 千克
5852 | pest | n. 害虫；有害之物；讨厌的人
5853 | subjective | adj. 主观的；个人的；自觉的
5854 | monetary | adj. 货币的；财政的
5855 | invaluable | adj. 无价的；非常贵重的
5856 | miniature | adj. 微型的，小规模的 n. 缩图；微型画；微型图画绘画术 vt. 是…的缩影
5857 | dip | v. 浸，泡，蘸；舀取；把伸入 n. 下沉，下降；倾斜；浸渍，蘸湿
5858 | parameter | n. 参数；系数；参量
5859 | weekday | n. 平日，普通日；工作日
5860 | dig | v. 挖，掘；探究 n. 戳，刺；挖苦
5861 | balcony | n. 阳台；包厢；戏院楼厅
5862 | enemy | n. 敌人，仇敌；敌军 adj. 敌人的，敌方的
5863 | tumour | n. [肿瘤] 瘤；肿瘤；肿块
5864 | descendant | adj. 下降的；祖传的 n. 后裔；子孙
5865 | epoch | n. [地质] 世；新纪元；新时代；时间上的一点
5866 | gymnasium | n. 体育馆；健身房
5867 | preside | v. 主持，担任会议主席
5868 | bronze | n. 青铜；古铜色；青铜制品 adj. 青铜色的；青铜制的 v. 镀青铜于
5869 | classroom | n. 教室
5870 | sway | v. 影响；统治；使摇动 n. 影响；摇摆；统治
5871 | petrol | n. （英）汽油
5872 | swan | n. 天鹅；天鹅星座 v. 游荡，闲荡
5873 | cluster | n. 群；簇；丛；串 v. 群聚；丛生
5874 | lady | n. 女士，夫人；小姐；妻子
5875 | cancel | vi. 相互抵消 vt. 取消；删去， 划掉； 把…作废
5876 | explosive | adj. 爆炸的， 爆发的；使人冲动的； 导致猛烈爆发的 n. 爆炸物， 炸药
5877 | surgeon | n. 外科医生
5878 | abrupt | adj. 突然的， 意外的；唐突的， 鲁莽的
5879 | discourage | vt. 使泄气， 使失去信心； 阻碍
5880 | salary | n. 薪金， 薪水
5881 | spontaneous | adj. 自发的， 自然产生的
5882 | wreck | n. 失事的船， 残骸；失事 vt. 失事， 遇难；破坏， 毁坏 <
5883 | rabbit | n. 兔子
5884 | gloomy | adj. 阴沉的， 阴暗的；令人沮丧的， 抑郁的
5885 | reproach | n.  责备,耻辱
5886 | warrant | n. 正当理由；许可证； 委任状 vt. 保证， 担保
5887 | sake | n. 缘故
5888 | conceal | vt. 隐藏， 隐瞒， 隐蔽
5889 | sniff | vi. 以鼻吸气， 用力吸入 vt. 嗅， 闻 n. 吸气；嗅， 闻
5890 | narrative | adj. 叙述的；有故事性的 n. 叙述； 记叙文
5891 | competent | adj. 有能力的， 胜任的
5892 | investment | n. 投资， 投资额
5893 | coincide | vi. 和…一致， 相符， 相同
5894 | scratch | v. 抓， 搔， 扒 n. 抓， 搔； 抓痕；起跑线
5895 | circular | adj. 圆的， 环形的 A；循环的 n. 传单， 通报
5896 | click | v. 发出嘀嗒声； 使发出咔嚓声 n. 嘀嗒声， 咔哒声， 咔嚓声
5897 | cooperative | adj. 合作的， 协作的  n. 合作社
5898 | triple | adj. 三部分的； 三方的；三倍的， 三重的 v. 增至三倍
5899 | temper | n. 脾气， 情绪；韧度； 回火度 vt. 减缓； 调和， 调节 <
5900 | rejoice | vi. 欢庆； 高兴
5901 | sideways | adv. 向旁边； 侧身； 横着； 斜着 adj. 向旁边的； 侧身的； 横着的； 斜着的
5902 | statute | n. 法规， 章程， 规则
5903 | cliff | n. 悬崖， 峭壁
5904 | infinite | adj. 无限的， 无穷的 n. 无限
5905 | suffice | v. 满足， 满意；足够
5906 | notable | adj. 值得注意的， 显著的； 著名的
5907 | concede | vt. 承认， 承认…为真；退让， 允许， 让步， 给予 A
5908 | elect | vt. 选举， 推选；选择
5909 | golf | n. 高尔夫球
5910 | selfish | adj. 自私的， 利己的
5911 | evaporate | v. 蒸发
5912 | commission | n. 委员会；委任， 授权； 代办；佣金， 手续费
5913 | staircase | n. 楼梯
5914 | rational | adj. 理性的； 合理的
5915 | policy | n. 政策， 方针 A
5916 | resume | v. 再继续， 重新开始 <
5917 | posture | vi. 摆出姿势， 装模作样 n. 姿势， 体态；看法， 态度
5918 | spiral | vi. 盘旋上升；不断急剧地上升 adj. 螺旋形的； 盘旋的 A n. 螺旋； 螺旋式的上升 A <
5919 | artistic | adj. 艺术的， 美术的
5920 | vocation | n. 职业， 行业
5921 | halt | v. 止步， 停止 n. 止步， 停步， 停止前进
5922 | sunset | n. 日落
5923 | obvious | adj. 明显的， 显而易见的
5924 | surgery | n. 外科， 外科学； 外科手术治疗；手术室， 诊疗室
5925 | violent | adj. 猛烈的， 激烈的；暴力引起的， 强暴的 <
5926 | resolve | v. 决心， 决定 <；分解， 溶解；决议；解决 n. 解决， 解答；决心；决议
5927 | confront | vt. 使面临， 使遭遇；面对
5928 | faithful | adj. 守信的， 忠实的； 如实的
5929 | reproduce | vi. 生殖， 繁殖 vt. 翻版； 复制， 仿造
5930 | huddle | v. 聚集在一起， 挤作一团 n. 挤在一起的人， 一堆杂乱的东西
5931 | skeleton | n. 骨骼； 骨架； 框架；梗概， 提要
5932 | illiterate | adj. 文盲的， 未受教育的
5933 | intersection | n. 十字路口； 交点
5934 | scholarship | n. 奖学金 A；学问， 学识
5935 | besides | adv. 而且， 还有 prep. 除…之外
5936 | preposition | n. 介词
5937 | disperse | v. 分散， 驱散， 解散 <
5938 | implement | vt. 使生效； 实施； 执行， 贯彻 < n. 工具， 器具
5939 | export | v. 输出， 出口 n. 输出， 出口；出口商品
5940 | fantasy | n. 想象， 幻想；幻想的产物
5941 | sane | adj. 理智的， 明智的， 清醒的；心智健全的；合情合理的
5942 | frustrate | vt. 使灰心； 挫败； 阻挠
5943 | gorgeous | adj. 华丽的， 绚丽的；令人十分愉快的， 极好的
5944 | erosion | n. 腐蚀， 磨损；削弱， 减少
5945 | ascend | v. 上升
5946 | harm | n. 伤害， 损害， 危害 vt. 伤害， 损害， 危害
5947 | provided | conj. 倘若， 只要， 假如 <
5948 | indispensable | adj. 必不可少的， 必需的
5949 | lens | n. 透镜； 镜头
5950 | embody | vt. 体现， 使具体化
5951 | nowhere | adv. 任何地方都不， 没有地方 <
5952 | motive | adj. 发动的； 运动的 n. 动机， 目的 A
5953 | romantic | adj. 浪漫的， 传奇式的；不切实际的， 好幻想的
5954 | envisage | vt. 展望， 想象；正视
5955 | motivate | vt. 驱动， 驱使；激励
5956 | spoil | vt. 损坏， 破坏；宠坏， 溺爱
5957 | multiply | v. 乘， 使相乘；繁殖；倍增， 增加
5958 | pasture | n. 牧草地； 牧场
5959 | approval | n. 赞成， 同意， 认可；批准 A
5960 | multiple | adj. 多样的， 多重的 < n. 倍数
5961 | versatile | adj. 通用的， 万用的；多才多艺的， 多方面的
5962 | magnet | n. 磁体； 磁铁
5963 | expose | vt. 使暴露， 受到 A；使曝光
5964 | concentrate | v. 集中， 专心 <；浓缩 n. 浓缩物
5965 | versus | prep. 与…相对， 与…相比；以…为对手， 对
5966 | explosion | n. 爆炸； 爆发； 激增
5967 | weld | vt. 焊接， 锻接 n. 焊接， 焊缝
5968 | up-to-date | adj. 最新的，新式的
5969 | permit | v. 许可， 允许 n. 许可证， 执照
5970 | translation | n. 翻译；译文， 译本
5971 | personnel | n. 全体人员， 全体职员 <；人事 <
5972 | cancer | n. 癌
5973 | resumé | n. 简历
5974 | outlook | n. 景色， 风光；观点， 见解；展望， 前景
5975 | splash | vt. 溅湿某人， 泼 n. 溅， 飞溅声；引人注目的事物
5976 | romance | n. 传奇， 爱情故事
5977 | porcelain | adj. 瓷的； 瓷制的 n. 瓷器
5978 | catalog | n. 目录 vt. 编目
5979 | myth | n. 神话；虚构的故事， 荒诞的说法
5980 | fantastical | adj. 奇异的， 幻想的， 异想天开的；极好的
5981 | implication | n. 含意， 暗示
5982 | flour | n. 面粉
5983 | fierce | adj. 凶猛的， 残忍的；狂热的； 激烈的， 猛烈的
5984 | reservation | n. 保留， 保留意见；预订
5985 | block | v. 阻塞； 拦阻， 封锁 n. 块； 木块； 石块；一片楼群； 街区；阻塞
5986 | cordial | adj. 诚恳的； 亲切的； 热忱的
5987 | timid | adj. 胆怯的， 怯懦的
5988 | litre | n. 升
5989 | propose | vi. 求婚 vt. 提议， 建议；提名， 推荐
5990 | reform | n. /
5991 | razor | n. 剃刀
5992 | coach | n. 客车， 长途汽车， 大客车；教练； 辅导员， 私人教师 vt. 辅导， 指导
5993 | successor | n. 继承人， 继任者
5994 | pine | n. 松树
5995 | pint | n. 品脱
5996 | toe | n. 脚趾， 足尖
5997 | stagger | vi. 蹒跚， 摇晃 vt. 使吃惊；使错开， 使交错 n. 蹒跚， 踉跄
5998 | irony | n. 反话， 讽刺， 嘲弄；出人意料的事情或情况； 具有讽刺意味的事
5999 | bandage | n. 绷带 vt. 用绷带扎缚
6000 | scrap | n. 碎片； 废料 vt. 抛弃， 报废
6001 | conjunction | n. 连接， 结合；连词
6002 | syndrome | n. 综合征
6003 | orderly | adj. 整齐的， 有秩序的， 有条理的 n. 勤务兵
6004 | tow | n. /
6005 | meadow | n. 草地； 牧场
6006 | roast | vt. 烤， 炙， 烘
6007 | haul | v. 拖， 拉
6008 | succession | n. 连续， 系列；继任， 继承
6009 | energetic | adj. 有力的， 精力旺盛的 <
6010 | avail | v. 有益于， 有助于； 利用 n. 效用， 利益； 帮助
6011 | product | n. 产品， 产物；乘积
6012 | quilt | n. 被子
6013 | vinegar | n. 醋
6014 | premier | n. 首相， 总理
6015 | intellectual | adj. 智力的， 有智力的， 显示智力的 < n. 知识分子
6016 | reclaim | vt. 要求归还， 收回 <；开垦
6017 | sarcastic | adj. 讽刺的， 挖苦的， 嘲笑的
6018 | cheat | vi. 欺骗； 作弊 < n. 骗子；欺诈， 欺骗行为
6019 | disable | vt. 使残废； 使丧失能力
6020 | witch | v. 施巫术， 迷惑 n. 女巫， 巫婆
6021 | anecdote | n. 短故事； 轶事， 奇闻
6022 | infect | vt. 传染， 感染；影响
6023 | minor | vi. 兼修 adj. 较小的， 较少的， 较次要的 n. 兼修学科
6024 | cop | n. 警察
6025 | hostile | adj. 敌对的， 敌方的； 怀有敌意的
6026 | bruise | vt. 使…受挫伤；打青 n. 伤痕， 擦痕， 青肿
6027 | lad | n. 男孩， 小伙子
6028 | pray | vt. 请求， 恳求；祈祷， 祈求
6029 | crawl | vi. 爬行， 蠕动；缓慢行进 A n. 爬行， 蠕动； 缓慢行进
6030 | gown | n. 女式礼服， 女裙服；罩衣； 长袍
6031 | identical | adj. 同一的， 同样的
6032 | plead | vi. 恳求， 请求；为…辩护 vt. 提出…为理由
6033 | lag | vi. 落后于， 滞后于 n. 落后， 滞后
6034 | automation | n. 自动
6035 | ambitious | adj. 有雄心的， 野心勃勃的
6036 | towel | n. 毛巾
6037 | academic | adj. 学院的；学术的 n. 学者， 大学教师， 学会会员
6038 | function | vi. 起作用 n. 功能， 作用 <；函数
6039 | lap | n. 大腿， 膝盖
6040 | representative | adj. 典型的， 有代表性的 n. 代表， 代理人
6041 | longitude | n. 经度
6042 | pigeon | n. 鸽 <
6043 | comparison | n. 比较， 对比； 比喻， 比拟
6044 | hatch | vi. 孵， 孵出 vt. 策划， 图谋 n. 舱口， 小门
6045 | lest | conj. 唯恐， 免得
6046 | successive | adj. 接连的， 连续的
6047 | obligation | n. 义务， 责任
6048 | ceremony | n. 典礼， 仪式；礼节， 礼仪
6049 | paperback | n. 简装本， 平装本
6050 | hawk | n. 鹰， 隼
6051 | patriotic | adj. 爱国的
6052 | lavatory | n. 厕所， 盥洗室
6053 | exterior | adj. 外部的， 外面的 n. 外部
6054 | troop | n. 群， 队 A <
6055 | shorthand | n. 速记
6056 | scenery | n. 风景；舞台布景 A
6057 | levy | vt. 征收 n. 征税， 税款；征兵
6058 | intimidate | vt. 恐吓， 威胁； 胁迫
6059 | effective | adj. 有效的， 生效的 <；给人深刻印象的； 显著的
6060 | muscle | n. 肌肉； 体力
6061 | generous | adj. 宽宏大量的， 慷慨的
6062 | possibility | n. 可能， 可能性； 可能的事； 希望
6063 | bachelor | n. 单身汉；学士
6064 | necklace | n. 项链
6065 | opening | adj. 开始的， 开幕的 n. 口子； 孔；开始， 开端；空缺
6066 | probe | v. 探查， 穿刺；查究 < n. 探针； 探测器
6067 | industrial | adj. 工业的； 产业的
