ID|word|meaning
5071|mammoth|n.猛犸,长毛象.a.庞大的
5072|level|n.水平,高度.v.(使)变平坦
5073|straight|a.直的,连续的
5074|popularly|ad.大众地,通俗地
5075|landscape|n.风景,全景.vt.美化
5076|tedium|n.厌烦,沉闷
5077|pant|vi.喘,渴望.n.喘息
5078|citizenry|n.公民成市民(集合称)
5079|primer|n.初级读本,原始物
5080|military|a.军事的.n.军队
5081|shock|n./v.震动,震惊
5082|romanize|v.古罗马化,用罗马字书写
5083|airport|n.机场,航空站
5084|hone|n.磨（刀）石vt.用磨刀石磨
5085|monopolize|vt.独占,垄断,拥有…的专卖权
5086|vascular|a.血管的,脉管的
5087|measurable|a.可测量的
5088|multifaceted|a.多层面的
5089|courtyard|n.庭院,院子
5090|burgess|n.(英国)市民,镇民
5091|homeland|n.祖国,本国
5092|understand|v.懂得,明白
5093|speculator|n.投机者,思索家
5094|laboratory|n.实验室
5095|seven|num.七,七个
5096|encircle|vt.环绕,围绕
5097|ship|n.船.v.航运,载运
5098|indigo|n.靛,靛青
5099|industrialist|n.工业家,实业家,
5100|cranial|a.头盖(形)的
5101|comfortable|a.舒适的,充裕的
5102|definite|a.明确的,一定的
5103|nourishment|n.食物,营养品
5104|distortion|n.扭曲,变形,曲解
5105|phonetic|a.语音的,语音学的
5106|termite|n.白蚁
5107|explosive|a.爆炸(性)的,暴露.n.爆炸物
5108|crumble|v.弄碎,崩溃
5109|soluble|a.可溶的,可溶解的
5110|innumerable|a.无数的,数不清的
5111|concede|vt.勉强,承认,退让.vi.让步
5112|farsighted|a.有先见之明的,远视的
5113|testimony|n.证词,宣言
5114|seafloor|n.海底
5115|granular|a.由小粒而成的,粒状的
5116|invariably|ad.不变地,始终如一地
5117|emulsion|n.乳状液
5118|cellist|n.大提琴演奏家
5119|unite|v.联合,合并,团结
5120|repertory|n.仓库
5121|chamber|n.室,会议厅
5122|metaphor|n.隐喻,暗喻
5123|aphid|n.[动]蚜虫
5124|foreleg|n.前肢(指四肢或多肢动物的)前脚
5125|degradation|n.降级,降格,退化
5126|government-subsidized|a.政府资助的
5127|insightful|a.有深刻见解的,富有洞察力的
5128|bilingual|a.能说两种语言的,双语的
5129|jungle|n.(热带)丛林
5130|ignition|n.点火,点燃,着火,燃烧
5131|faunal|a.动物区系的
5132|sterilize|vt.杀菌,消毒,使成不毛,使不育
5133|self-image|n.自身形象
5134|apartment|n.公寓住宅
5135|bankruptcy|n.破产
5136|weldon|n.韦尔登（男子名）
5137|physics|n.物理学
5138|unmarried|a.未婚的,单身的
5139|compensate|v.偿还,补偿,抵消
5140|indispensable|n.不可缺少之物.a.不可缺少的
5141|alkaloid|n.[化]生物碱
5142|calcareous|a.钙质的,石灰质的
5143|commercial|a.商业的,贸易的,营利的
5144|difficulty|n.困难,难点
5145|vacuum|n.真空,空间
5146|prolong|vt.延长,拖延
5147|distinction|n.差别,区分,优秀
5148|committee|n.委员会
5149|starve|v.(使)饿死
5150|pit|n.深坑,陷阱v.窖藏,使凹下
5151|toy|n.玩具
5152|gardening|n.园艺
5153|pianist|n.钢琴家
5154|homeless|a.无家的,无家可归的
5155|nest-building|n.筑巢
5156|retire|vi.退休
5157|two|num.二,两个
5158|spotlight|n.聚光灯.vt.用聚光灯照,使瞩目
5159|transparent|a.透明的,显然的
5160|debtor|n.债务人,借方
5161|endogenous|a.内生的,内成的
5162|ceramic|a.陶器的.n.陶瓷制品
5163|humorous|a.幽默的,诙谐的
5164|inner|a.内部的,里面的,内心的
5165|hominid|n.原始人类
5166|under|prep./ad.在…下面,少于,在…情况下
5167|whale|n.鲸.v.捕鲸
5168|then|ad.当时,那么,然后
5169|availability|n.可用性,有效性,实用性,可得到的人(或物)
5170|droplet|n.小滴
5171|anywhere|ad.无论何处
5172|afterwards|ad.然后,后来地
5173|skirt|n.裙子
5174|hospitalize|vt.就医,使住院
5175|lien|n.留置权,抵押品所产生的利息
5176|resettle|v.(使)重新定居,再坐下来
5177|demonstration|n.示范,实证,示威
5178|breakthrough|n.突破
5179|aluminum|n.铝
5180|unusable|a.不能用的,与众不同的
5181|intend|vt.想要,打算
5182|instrumentalist|n.乐器演奏家
5183|hunter-gatherer|n.捕猎者-采集者
5184|manifestation|n.显示,表现,显灵
5185|epic|n.史诗,伟大事迹.a.壮丽的
5186|seventeenth|num.第十七,十七分之一
5187|hook|n.钩,广告促销花招.v.钩住
5188|reabsorb|vi.再吸附,重吸收
5189|cure|n./v.治愈,治疗
5190|homogeneous|a.同质的,相似的
5191|yean|v.生产,生育
5192|unbind|vt.解开,解放
5193|erratic|a.古怪的,飘忽不定的
5194|reinforce|vt.增强,加强
5195|moralistic|a.狭隘道德观的,说教的
5196|data|n.数据,资料
5197|encompass|vt.包围,环绕
5198|avalanche|n./v.雪崩
5199|glass|n.玻璃,玻璃杯,[pl.]眼镜
5200|pinhead|n.针头,小东西
5201|seclusion|n.隔离,隐居
5202|fortuitously|ad.偶然地,意外地
5203|conversely|ad.倒地,逆地
5204|oceanographer|n.海洋学者,海洋研究者
5205|magnesium|n.[化]镁
5206|conception|n.观念,概念
5207|folkloric|a.民间传说的,民俗的
5208|mystery|n.神秘,神秘的事物
5209|ignore|vt.不理睬,忽视
5210|mule|n.骡子,十分固执的人
5211|methodical|a.有条理的,井然的
5212|relationship|n.关系,关联
5213|punishment|n.惩罚,处罚
5214|inborn|a.天生的,生来的
5215|patron|n.资助人,赞助人
5216|museum|n.博物馆
5217|rocket|n.火箭.v.猛涨
5218|aware|a.意识到,知道的
5219|massif|n.山丘,断层块,大厦
5220|prerequisite|n.先决条件.adj.首要必备的
5221|expertise|n.专门知识(或技能等),专长
5222|model|n.模型.v.模仿,展示
5223|disseminate|vt.散布,传播
5224|confidence|n.信心
5225|ethological|n.行为性的,行为学的
5226|sport|n.运动,运动会
5227|acquaint|vt.使熟知,通知
5228|wall|n.墙.vt.围住,隔开
5229|sandy|a.沙的,沙质
5230|gut|n.内脏,[pl.]胆量.adj.本能的,根本的
5231|discriminate|v.歧视,区别待遇,辨别
5232|intrinsically|ad.内在地,固有地
5233|sword|n.剑
5234|broaden|v.放宽,变宽,扩大,加宽
5235|expo|n.博览会,展览会
5236|engraving|n.雕刻术,雕版
5237|land-dwelling|a.陆生的
5238|combine|v.联合,使结合
5239|dismay|n./v.沮丧,绝望
5240|handicraft|n.手工艺(品)
5241|span|n.跨度vt.横越,持续
5242|shun|vt.避开,避免
5243|likely|a很可能（的）,合适的,有希望的
5244|thumb|n.拇指
5245|turbine|n.涡轮
5246|militarily|ad.在军事上
5247|cheer|n./.v.欢呼,振奋
5248|agreement|n.同意,一致
5249|dual|a.双的,二重的
5250|miocene|a.第三中新世的,第三中新统的
5251|live|v.活着,居住.a.活的,直播的[laiv]
5252|topsoil|n.表层土
5253|mesozoic|n./a.中生代(的)
5254|briefly|ad.简短地,简略地
5255|vibration|n.振动,颤动
5256|uncounted|a.无数的,没有数过的
5257|unquestioning|a.无条件的,不犹豫的,绝对的
5258|waste|v./n.浪费
5259|oppositely|ad.相反地,相对地
5260|loyally|ad.忠诚
5261|weakly|a./ad.虚弱地,软弱地
5262|untimely|a./ad.不适时的,不合时宜的.
5263|steamer|n.汽船,蒸汽机
5264|opportunity|n.机会
5265|impervious|a.不透的,不受影响的
5266|squirt|vi.喷出n.注射,喷射vt.喷湿
5267|spank|vt.鞭策...前进.vi.轻快的移动.n.拍击
5268|compulsory|a.强制的,义务的,必修的
5269|telescopic|a.望远镜的,[眼科]远视的
5270|innkeeper|n.旅馆主人
5271|suburbanization|n.市郊化
5272|respective|a.分别的,各自的
5273|council|n.委员会,理事会
5274|coastline|n.海岸线
5275|rejection|n.拒绝.[医]排异
5276|grassland|n.牧草地,草原
5277|drop|v.下降,放弃.n.下降
5278|scent|n.气味,线索,香水.vt.嗅到
5279|eletricity|n.电,电学
5280|minute|n.分钟,片刻.a.微小的[mai'njut]
5281|fright|n.惊骇,吃惊
5282|psychological|a.心理(上)的
5283|meteor|n.流星,大气现象
5284|prey|vi.捕食,掠夺
5285|refinement|n.精致,文雅,改良
5286|Nevada|n.内华达州(美国西部内陆州)
5287|assistance|n.协助,援助,补助,
5288|melodrama|n.情节剧,音乐剧
5289|foremost|a.最重要的,最初的
5290|substantiate|vt.使实体化,证实
5291|Amsterdam|n.阿姆斯特丹(荷兰首都)
5292|penetration|n.穿过,渗透,突破,洞察力
5293|accompaniment|n.陪伴物,伴奏
5294|bitter|a.苦的,痛苦的,辛酸的
5295|thermal|a.热的,热量的
5296|onrushing|a.猛冲的
5297|rancher|n.大牧场主,大牧场工人
5298|survive|v.活着,幸存,比...活得长
5299|until|conj.直到…时,直到…(才)
5300|revolt|v./.n.反抗,反叛
5301|stepper|n.行走的人或动物,跳舞者
5302|harmless|a.无害的
5303|civil|a.公民的,文明的
5304|seemingly|ad.表面上地
5305|angry|a.发怒的,生气的
5306|chop|v.砍,劈,斩
5307|rail|n.栏杆,轨道.v.抱怨,责骂
5308|expendable|n.消耗品,可牺牲的,可消耗的
5309|choice|n.选择,挑选
5310|funnel|n.漏斗,烟囱.vt.（用漏斗）注入
5311|track|n.轨道,踪迹.vt.跟踪
5312|shiny|a.发光的,磨光的
5313|slipper|n.拖鞋
5314|glow|vi.发光,发热,红光焕发.n.热情
5315|aristocracy|n.贵族（政治）,一批优秀人物
5316|sate|vt.使心满意足,过分地给予
5317|asphalt|n.沥青
5318|hinder|v.阻碍,打扰.a.后面的
5319|intercommunity|n.共同性,共有
5320|fire|n.火,火灾.v.开火,解雇,点燃
5321|transition|n.转变,过渡
5322|market|n.市场,商店.v.销售,买卖
5323|mansion|n.大厦,官邸
5324|territory|n.领土,地域
5325|fifteenth|num.第十五
5326|among|prep.在…之间
5327|tourniquet|n.止血带,压脉器
5328|administer|v.管理,给予,执行
5329|conform|v.使一致,遵从,符合
5330|chemurgy|n.[化]农业化工,实用化学
5331|administration|n.管理,经营,行政机构
5332|geyser|n.天然热喷泉
5333|activity|n.活动,活跃
5334|farm|n.农场.v.务农
5335|keenly|ad.敏锐地,强烈地,热心地
5336|unspecified|a.未详细说明的,未加规定的
5337|tunnel|n.隧道,地道
5338|butte|n.孤立的丘
5339|cod|abbr.货到付款(CashonDelivery).n.鳕鱼
5340|pair|n.一对,一双
5341|roughness|n.粗糙,未加工,粗糙程度
5342|peculiarity|n.特性,怪癖
5343|fine-quality|a.优良品质的
5344|nomadic|a.游牧的,流浪的
5345|ashore|ad.向岸地,在岸上地
5346|poverty|n.贫穷,贫困
5347|species|n.种类,物种
5348|straightforward|a.正直的,简单的.ad.坦率地
5349|reluctantly|a.不情愿地,勉强地
5350|wherever|conj.无论在哪里.ad.无论什么地方
5351|landownership|n.土地所有
5352|bat|n.蝙蝠,球棒.v.用球棒击球
5353|dichotomy|n.两分,二分法
5354|abundance|n.丰富,充裕
5355|variously|ad.不同地,各种各样地
5356|reserve|vt.保留,预订.n.储备,矜持,自然保护区
5357|material|n.材料,原料.a.物质的,重要的
5358|iron-rich|n.富铁
5359|fly|vi.乘,飞(行).n.苍蝇
5360|foolish|a.愚蠢的,荒谬的
5361|greenish|a.呈绿色的
5362|nestling|n.尚未离巢的小鸟,婴孩
5363|national|a.国家的,民族的
5364|aside|ad.在旁边,到旁边
5365|hydroelectric|a.水力电气的
5366|hydration|n.水合作用
5367|buggy|a.多虫的.n.童车
5368|bad|a.劣质的,有害的,坏的
5369|seek|v.寻找,探索
5370|stinger|n.刺激者,讽刺者,刺
5371|stabilization|n.稳定性
5372|humanlike|a.似人类的
5373|shop|n.商店.vi.买东西
5374|grand|a.盛大的,极重要的
5375|cither|n.齐特拉琴(古希腊一种类似竖琴的古乐器)
5376|leave|v.出发,离开,留下
5377|life|n.生命,生活,一生
5378|youngster|n.年青人,少年
5379|roost|v./.n.栖息鸟巢
5380|era|n.时代,纪元,年代
5381|exalt|v.晋升,赞扬
5382|late|a.晚的,最近的.ad.迟,晚,已故的
5383|want|v.想要.n.不足［pl.］需要的东西
5384|humanitarian|n./a.人道主义者(的)
5385|mound|n.土墩,沙土堆
5386|leo|n.[天]狮子座,狮子宫
5387|role|n.作用,角色
5388|choose|v.选择,选定
5389|self-assertion|n.坚持己见,自信,自作主张
5390|flexible|a.易弯曲的,灵活的,柔韧的
5391|peep|.n./vi.窥视,偷看
5392|screw|n.螺丝钉,螺旋.v.调节,旋
5393|spoonful|n.一匙
5394|remote|a.遥远的,偏僻的,疏远的
5395|pasteurization|n.加热杀菌法,巴斯德杀菌法
5396|rapidly|ad.迅速地
5397|protector|n.保护者
5398|confederacy|n.联盟,邦联
5399|imbibe|v.吸收
5400|arouse|vt.唤醒,鼓励,激起.vi.睡醒
5401|generic|a.种类的,类属的
5402|promote|vt.促进,提升,宣传,推销
5403|oxygen-free|a.无氧的,不需要氧气的
5404|astound|vt.使惊骇,使大吃一惊
5405|explicit|a.明确的,清晰的,直率的
5406|unfertilized|a.未施肥的,未受精的
5407|simply|ad.简单地,朴素地,简直
5408|thermometer|n.温度计,体温计
5409|awful|a.可怕的,威严的,
5410|backup|n.后援,支持
5411|outcrop|n.露出地面的岩层
5412|belter|n.非常好,出色的例子
5413|same|a.相同的
5414|urchin|n.顽童,[动物]刺猥,[动物]海胆
5415|rectify|vt.矫正,调整
5416|tragedy|n.悲剧,惨案
5417|weak|a.虚弱的,淡的,稀薄的
5418|slowness|n.缓慢,迟钝
5419|microbial|a.微生物的,由细菌引起的
5420|bee|n.蜜蜂
5421|spontaneously|ad.自发地,自然地
5422|consortium|n.财团,联合,合伙
5423|alcohol|n.酒精,酒
5424|diction|n.措辞,用语,言语
5425|winner|n.胜利者,优胜者
5426|contention|n.争夺,争论,论点
5427|flyway|n.候鸟迁徙所经的路径
5428|hare|n.野兔.v.飞奔
5429|enthusiastically|ad.热心地,满腔热情地
5430|enrichment|n.发财致富,丰富,肥沃
5431|protein|n.蛋白质
5432|pheromone|n.<生化>信息素
5433|occupancy|n.占有,居住期间
5434|treeless|a.没有树木的
5435|weaken|v.削弱,(使)变弱
5436|orient|vt.使适应,使朝向.n.东方
5437|unnoticeable|a.不引人注意的
5438|watertight|a.不漏水的,无懈可击的
5439|stubble|n.短须,麦茬
5440|provision|n.供应,预备
5441|idealistic|a.理想主义的,空想的
5442|agonize|v.使极度痛苦,折磨
5443|fundamental|a.基础的,基本的
5444|immobilize|vt.固定不动
5445|tentatively|ad.试验性地,犹豫不决地
5446|overlie|v.躺在...上面
5447|oversea|a.外国的,海外的
5448|microscopy|n.显微镜检查,显微镜使用
5449|video|n.录象,视频.a.视频的.v.录制电视节目
5450|whereas|conj.然而,反之,尽管
5451|looseness|n.松开,解除
5452|predecessor|n.前辈,前任
5453|rule|n.规则,条例.v.支配,统治
5454|expansion|n.膨胀,扩展,扩充
5455|overgeneralize|vt.太笼统地概括
5456|oxygen-deficient|a.缺氧的
5457|practicality|n.实用性,实际,实例
5458|gaze|v.盯,凝视
5459|arcade|n.拱廊
5460|compact|vt.使坚实.n.契约.a.紧凑的,坚实的
5461|replant|v.再植,改种,移植
5462|adventurous|a.冒险的,惊险的
5463|preliminary|a.预备的,初步的,开始的
5464|song|n.歌(曲)
5465|rigidly|ad.坚硬地,严格地,严厉地,牢牢地
5466|distill|v.蒸馏,滴下,吸取
5467|peninsula|n.半岛
5468|cabinet|n.橱柜,.a.<美>内阁的
5469|composer|n.作家,作曲家
5470|peat|n.泥煤,泥炭块
5471|facet|n.小平面,方面,刻面
5472|vent|n.出口.v.排出,发泄
5473|machinery|n.机械,机器,机构
5474|balance|n.平衡.vt.使平衡
5475|via|prep.经,通过,经由
5476|supervisor|n.管理人,监督人
5477|lyrically|ad.抒情地,狂热地,诗意地
5478|indifference|n.不关心,无兴趣
5479|Iceland|n.冰岛(欧洲岛名,在大西洋北部,近北极圈)
5480|deplete|vt.耗尽,使衰竭
5481|cotton|n.棉花adj.棉的,棉制的
5482|Talbot|n.[动]塔尔博特提猎狗
5483|on|prep.在…上,向,处于,在,关于.ad.上,向前
5484|engender|v.造成,产生,引起
5485|dampen|v.使潮湿,沮丧
5486|fallacy|n.谬误,谬论
5487|symbol|n.符号,记号,象征
5488|macaque|n.短尾猿
5489|scruple|n./v.踌躇,犹豫,顾忌
5490|peasant|n.农夫
5491|court|n.法庭,庭院,宫廷
5492|radioactivity|n.放射能
5493|sweet|a.甜的,可爱的
5494|printmaking|n.版画复制(术)
5495|alchemist|n.炼金术士
5496|sixth|num.第六,六分之一
5497|arise|vi.产生,出现,上升
5498|coil|v.盘绕,卷.n.线圈
5499|inch|n.英寸.v.(使)缓慢地移动
5500|auditorium|n.听众席,观众席,礼堂
5501|surmount|vt.克服,置于…顶上
5502|awaken|v.唤醒,醒来,使意识到
5503|biodiversity|n.生物多样性
5504|counterexample|n.反例
5505|molt|vi./n.脱毛,换毛
5506|swordfish|n.旗鱼
5507|shorebird|n.岸禽类鸟,沙禽,滨鸟
5508|vicious|a.恶毒的,凶残的
5509|dispute|n./v.争论,争端
5510|propel|v.推进,驱使
5511|corn|n.玉米
5512|distribute|v.分发,分配
5513|appropriate|a.适当的
5514|reside|vi.居住,存在
5515|practicable|a.可实行的,可用的
5516|speciality|n.特性,特质,专长
5517|metabolism|n.新陈代谢
5518|impractical|a.不切实际的,不实用的
5519|bead|n.珠子,水珠
5520|songbird|n.鸣禽,鸣鸟
5521|infiltration|n.渗透
5522|insatiable|a.不知足的,贪求无厌的
5523|metropolitan|a.大城市的,大都会的
5524|maize|n.玉米,黄色.a.玉米色的
5525|healthful|a.有益健康的
5526|ritualize|vt.使仪式化,奉行仪式主义
5527|reptile|n.爬虫动物
5528|sedimentary|a.沉积的,沉淀性的
5529|end|v.终止,结束.n.结束,尽头
5530|mention|vt.提到,说起
5531|incoming|a.引入的,正来临的,新任的
5532|supercontinent|n.[地]超大陆
5533|export|v./n.输出,出口
5534|research|v./n.研究,调查
5535|verbalizable|a.可用言辞表达的
5536|galaxy|n.银河,星系,一群显赫的人
5537|pollution|n.污染
5538|noisily|ad.吵闹地
5539|succession|n.连续,继承
5540|lip|n.嘴唇
5541|predatory|a.掠夺的,捕食生物的,食肉的
5542|thunderous|a.打雷的,雷鸣般的
5543|urn|n.瓮,缸,骨灰盒
