ID|word|meaning
2044|reprobate|堕落者,道德败坏的人：unprincipled person,堕落的,放荡的：morally corrupt,谴责,痛斥：condemn strongly,拒绝,不提供：unwilling to grant
2045|reproof|批评,反对：criticism
2046|reprove|温和地责备,警告：scold gently,不欣赏,不喜欢：unfavorable opinion
2047|repudiate|否认：declare not to be true,拒绝接受：unwillingness to accept
2048|repugnant|令人厌恶的：arousing aversion,不和谐的,不协调的：not harmony
2049|repulse|使厌恶,排斥：reject with denial
2050|repute|(尤指好的)名声,名誉：good reputation
2051|requite|酬谢,报答：make repayment,报仇：punish in kind
2052|requisite|必需品：something necessary,必不可少的,必备的：necessary
2053|rescind|废除,取消：make void
2054|reserved|内向的,缄默的：restrained
2055|residue|剩余物：remains
2056|resign|辞职,放弃(职位)：give up office
2057|resilience|弹力：resume original shape,恢复能力：ability to recover quickly
2058|resolute|坚定的：firm determination
2059|resonant|(声音)洪亮的,共鸣的：strong in tone
2060|resourceful|有创造力的,机智的：act imaginatively
2061|respite|间歇,休息：rest
2062|respire|呼吸：inhale, exhale air
2063|resplendent|华丽辉煌的：brilliantly
2064|responsive|反应的,敏感的：quick to respond
2065|restive|急躁的,忧虑的：impatience, uneasiness,难以管束的：resisting control
2066|restless|不平静的：lack of quite
2067|restrain|限制,控制：limit, restrict 
2068|resurgence|复兴：restoration
2069|resuscitate|使复活,使苏醒：restore consciousness
2070|retainer|家仆：service
2071|retaliate|报复,反击：pay back
2072|retard|减速,延迟：cause slowly
2073|retinue|随行人员：group of retainers
2074|reticent|沉默不语的：inclined to be silent,不愿意的：slow to begin
2075|retort|(尤指机智的)回应,回答：quick, witty reply
2076|retouch|润饰,改进：improve
2077|retract|收回,否认：take back
2078|retrench|削减开支：curtail expenses
2079|retribution|报酬,报应：reward or punishment
2080|retrograde|倒退的：moving backward,退步,退化：decline
2081|retrospective|回顾的：looking back
2082|revelry|狂乐,喧闹的作乐：noisy partying
2083|revenge|报复,复仇：retaliating,为...复仇：retaliating in kind
2084|revere|(尤指对神的)尊崇,尊敬：respect
2085|revise|更改,修正：improve
2086|revive|恢复意识：return to consciousness,再获新生：active again
2087|revoke|撤回,宣告无效：annul
2088|revolt|使厌恶,使反感：fill with disgust,反叛：renounce allegiance
2089|ribald|(举止、言语)下流粗鄙的：vulgar
2090|rickety|不稳的：lacking stability
2091|rider|骑马的人：rides,(议案的)附加条款：appended
2092|ridicule|嘲笑：make fun
2093|rife|丰富的,普遍的：great numbers
2094|rift|分裂,不和：break friendly,使开裂：break
2095|rile|刺激,惹怒：make agitated
2096|ripen|使成熟,变成熟：make ripe
2097|riot|喧闹,暴乱：public violence
2098|rite|惯例,仪式：prescribed form
2099|rive|撕开：tear apart
2100|riveting|吸引人的,极迷人的：absorbing engrossing
2101|rivulet|小河,小溪：small stream
2102|robust|精力充沛的,强壮的,健康的：full of strength
2103|roil|搅浑,使混乱：stir up,激怒：displease
2104|roisterer|喝酒喧闹的人：engages in merrymaking
2105|rookie|新兵,新生,菜鸟：recruit
2106|roster|值勤表,花名册：list of personnel
2107|rostrum|讲坛,演讲坛：stage speaking
2108|rouse|激起,煽动：stir up,唤醒：stop sleeping
2109|royalty|皇家身份：regal character,版税,专利权税：payment
2110|rubicund|红润的,健康的：healthy rosiness
2111|rudimentary|初始的,未发展的：earliest development,最根本的,基础的：first principles
2112|rue|后悔,遗憾：feeling of regret
2113|ruffle|皱褶,褶裥花边：strip edge,使粗糙：destroy smoothness,扰乱,打扰：disturb
2114|ruminate|沉思：go over in the mind
2115|rumple|使皱,弄皱：form creases,打乱,使不整齐：undo the proper order
2116|run|(不间断的)连续演出：course of performances
2117|runic|神秘的：mysterious
2118|rupture|打破,打碎,破裂：part
2119|ruse|诡计：subterfuge
2120|rustic|乡下人,头脑简单的人：awkward or simple person,乡村的：open areas with few buildings,粗俗的：lacking polish
2121|rustle|快速地行动：move or act with speed
2122|sabotage|妨害,破坏：hinder a cause,从事破坏活动,阻止：practice sabotage
2123|saccharine|像糖一样的,有甜味的：sugar,做作的,矫情的：appealing to the emotions
2124|sacrilege|亵渎圣物：profanation sacred
2125|saddle|使某人担负：load
2126|safeguard|保护措施：prevent accident,保护：make safe
2127|sage|智者：wisdom
2128|salient|显著的,最突出的：conspicuously
2129|salubrious|有益健康的：promoting health
2130|salutary|有益健康的：promoting health,有利的,利好的：promoting well-being
2131|salutation|致敬,打招呼(表示欢迎和礼貌)：greeting,赞扬：praise
2132|salvage|(从灾难中)抢救：save from loss
2133|salve|减轻：缓解：assuage
2134|sanctify|使神圣,将...敬为神：make holy
2135|sanctimonious|假装虔诚的：hypocritically pious
2136|sanction|批准,同意,许可：make valid,制裁：coercive measure
2137|sanctuary|避难所：protection
2138|sand|磨光：make smooth
2139|sanguine|乐观的,确信的：free from doubt,面色红润的：healthy reddish
2140|sanitary|健康的,清洁的：health
2141|sap|削弱：weaken energy vitality,健康,活力：active strength
2142|sapient|聪明的,有洞察力的：deep understanding, intelligent
2143|sarcasm|讽刺,轻蔑：ironic
2144|sartorial|裁缝匠的,裁缝的：clothes
2145|sate|使饱足,充分满足：satisfy fully
2146|satiate|(使)饱足(的),过分满足(的)：satisfy fully
2147|satire|讽刺诗,讽刺文学：literary ridicule
2148|satirize|讽刺：ridicule
2149|saturate|使饱和,浸透：wet thoroughly
2150|saturnine|忧郁的,阴沉的：lacking in cheer,讽刺的：sardonic
2151|saunter|闲逛,漫步：by foot
2152|savant|博学之士,学者：learning
2153|savory|口感好的,味道好的：appetizing taste, smell,令人愉悦的,pleasure or contentment
2154|savvy|老练,机智：knowledge actually doing,明确了解：clear idea of,有见识的,精明能干的：practical cleverness or judgment
2155|scads|许多,大量：large number
2156|scant|不足的,缺乏的：scarcely
2157|scathing|尖酸刻薄的：cause hurt feelings
2158|schism|不一致：lack of agreement
2159|scintillate|闪耀：sparks
2160|scion|子孙：descendant
2161|scission|切断,分离,分裂：division 
2162|scoff|嘲笑：derision, mock,狼吞虎咽：eat greedily
2163|scorch|炙烤,烘干：burn, make dry
2164|scorn|轻蔑,鄙视,不屑：reject contemptible
2165|scotch|停止：put an end to
2166|scour|用力擦洗：wash vigorously,搜查：to find or discover
2167|scowl|皱眉(表现出不高兴)：expression displeasure
2168|scrappy|好斗的,好吵架的：aggressive 
2169|scrap|废料,废物：discarded or useless,抛弃：get rid of,终止,放弃原计划：put an end to
2170|scrawl|乱涂,潦草地写：write carelessly
2171|scribble|潦草地书写,乱写：meaningless
2172|scrupulous|正直的：principled,一丝不苟的：great care and effort
2173|scrutable|可以理解的：understood comprehensible
2174|scrutinize|仔细检查：observe great care
2175|scuff|(使)磨损：roughened by wear,脚步拖沓：move heavily
2176|scurrilous|说粗话的：vulgar
2177|scurvy|下流的,让人鄙视的：contemptible
2178|seamy|肮脏的,堕落的：sordid, base
2179|secluded|僻静的,隐蔽的：hidden
2180|secrete|隐藏：conceal,分泌：generate
2181|sedate|淡定的,安静的：free from agitation
2182|sedentary|固定不动的：not migratory
2183|seduce|劝说(使不忠,使不服从),诱...误入歧途：persuade
2184|sedulous|勤奋认真的：careful perseverance
2185|seemly|得体的,遵守礼节的：following the established traditions
2186|segment|分割,部分：separate
2187|self-abasement|自卑,自谦：humiliation
2188|self-absorbed|自恋的,自私的：absorbed in one's own
2189|seminal|有发展性的：contributing later development,创新的：creative
2190|sensation|感觉,知觉：sense,轰动事件：intense interest
2191|sensitive|敏感的：susceptible
2192|sentinel|哨兵,看守：watches over
2193|sepulchral|阴沉的,丧葬的：lacking in cheer
2194|septic|腐败的,感染的：putrefaction
2195|sequela|结果：secondary result
2196|sequester|使隔离,分离：segregate,使隐退：seclusion
2197|sere|干枯的,凋萎的：dried, withered
2198|serendipity|意外发现珍奇(或称心)事物的本领：by accident
2199|serene|安静的：free from uproar,稳重的,镇静的：unaffected, calm
2200|sermon|布道,说教：public speech moral
2201|serpentine|弯曲的：winding
2202|serrate|锯齿状的：notched
2203|serried|密集的：little space
2204|servile|低下的,卑屈的：submissive, abject
2205|severe|严厉的,要求严格的：exacting standards,难以承受的,艰难的：difficult to endure
2206|shackle|束缚：restrictions,限制,阻碍：create difficulty
2207|shadow|偷偷尾随：secretly trail,遮蔽,(使)变暗：gloomy
2208|shallow|浅显的,浅薄的：lack of depth of understanding
2209|sham|欺瞒：deceitfulness,掩饰,假装：present a false appearance,虚假的：fake
2210|shiftless|胸无大志的,懒惰的：lacking ambition
2211|shipshape|井然有序的：order
2212|shirk|逃避,规避：keep away from
2213|shoal|浅的：little depth
2214|shopworn|陈旧的：worn-out
2215|shred|少量：small amount
2216|shrewd|精明的,机敏的：cleverness or judgment,刺骨的,强烈的：discomfort
2217|shrink|(在数量或价值方面)降低,减小：reduced,(使)本能性地退却(如因遇到使人惊恐的事物),(使)退缩：draw back,表示出不情愿,犹豫：hesitate
2218|shroud|隐蔽物,可起隐蔽、保护或屏护作用的物体：conceals, protects, screens,将...从视线中隔离,遮蔽：shut off from sight
2219|shrug|轻视,忽略：dismiss,脱下(衣物等)：rid
2220|shun|避开,避免：keep away 
2221|sidestep|(通过逃避而)不遵守：avoid having to comply with
2222|signal|(在重要性、成就方面)非同寻常的：standing above,给出信号：direct or notify
2223|simpleton|(缺乏常识的)笨蛋：lacking in common sense
2224|simulate|假装,模仿：take on the appearance,模拟：create a representation
2225|sin|罪恶的事：highly reprehensible
2226|sincere|真诚的,不做作的：without pretense
2227|sinecure|美差：requires little or no work
2228|sinew|活力,力量：vigorous strength
2229|singe|轻微烧焦：burn superficially
2230|sinuous|蜿蜒的,迂回的：irregular curves
2231|sip|(尤指小口地)喝：swallow in liquid form
2232|skeleton|骨架,框架：structural framework
2233|skeptic|怀疑者：doubts, questions or disagrees
2234|skimp|缺乏的,不足的：less plentiful,节省花费,吝啬：give insufficient funds
2235|skirmish|小冲突,争论：minor
2236|skirt|界限,边界：marks the outer limit,绕行,避开：go around
2237|slack|松弛的：not tightly fastened,疏忽的,大意的：failing to give proper care
2238|slake|使满足：satisfy
2239|slant|(看待问题、思考的)角度,看法：way of looking,倾斜的：slanting direction,歪曲(事实等)：create a wrong impression
2240|slate|列入名单,计划,安排：put on a list
2241|slew|大量,许多：large amount
